Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
3072,265,23,301,153,2609,156,243,222,2702,Commanche,7755,2
2896,120,9,30,0,5472,236,233,128,4175,Rawah,7746,2
2783,333,13,162,25,3075,191,223,172,3019,Rawah,7745,1
3090,135,1,134,10,3228,220,238,154,5580,Rawah,7746,1
2913,132,12,218,75,934,239,234,123,2064,Commanche,7757,2
2955,321,16,150,44,4455,176,222,185,2284,Rawah,7746,2
3110,85,11,382,-74,1840,236,221,114,1533,Rawah,7745,1
3079,88,16,319,123,700,242,211,93,2892,Commanche,7757,1
3230,298,18,646,-44,2617,167,231,203,285,Commanche,7756,1
2753,323,14,42,9,644,183,224,181,2190,Rawah,7700,2
2846,59,11,395,60,2054,228,217,120,2833,Rawah,7745,2
2180,272,30,42,14,990,127,232,236,450,Cache,2702,3
2827,256,15,446,113,323,185,248,201,1932,Commanche,4703,2
2961,113,5,120,0,1361,230,234,138,661,Commanche,7755,2
3364,89,17,150,15,2750,244,210,89,1699,Commanche,8771,7
3163,187,16,510,4,1987,220,250,158,1989,Commanche,7757,2
3005,69,23,1008,207,3196,237,188,69,984,Commanche,4703,2
2961,9,8,467,55,3550,211,224,150,1718,Rawah,7745,2
2664,281,17,90,19,1668,170,239,208,541,Commanche,7757,2
2718,7,12,255,27,1768,205,216,148,3615,Rawah,4744,2
2403,20,31,272,133,819,183,159,97,760,Cache,4703,6
3018,182,7,450,-2,1515,223,245,156,1466,Commanche,7756,2
2808,90,15,150,25,1591,242,214,98,2126,Rawah,7745,2
2988,291,8,516,88,5625,197,239,181,4311,Rawah,7745,2
2555,179,17,30,0,1289,225,248,150,1442,Commanche,2704,3
2975,59,17,212,75,390,230,203,101,1406,Rawah,7745,1
3058,28,9,450,-14,2742,217,220,138,2733,Commanche,7755,2
3103,347,3,60,-16,1897,213,234,159,2636,Commanche,7756,1
2941,88,22,331,136,2791,246,199,71,1279,Commanche,4703,2
3189,132,31,324,150,3571,251,206,58,2221,Commanche,7757,1
2901,134,26,418,123,2072,250,218,79,1936,Commanche,4758,2
2991,90,3,30,0,134,224,234,146,1621,Commanche,7202,1
2804,135,10,319,36,3553,236,236,130,5764,Rawah,4744,2
2935,3,15,361,123,1339,198,210,148,2702,Commanche,7756,2
3364,356,20,153,-3,4165,183,199,151,4108,Rawah,8772,7
2270,193,27,42,14,1657,206,249,162,1022,Cache,2702,6
3161,353,9,240,-24,1423,204,224,158,871,Neota,7700,2
3203,34,33,450,207,600,195,149,68,2012,Rawah,7746,7
2956,30,11,576,93,2848,216,215,133,1762,Rawah,4744,2
3147,80,23,330,106,1140,243,193,68,1338,Commanche,7756,2
3080,148,6,541,-48,6208,229,239,144,2864,Rawah,7102,2
3132,90,16,270,-36,1082,243,212,94,981,Rawah,7745,2
3280,285,17,285,62,4179,172,238,205,1847,Commanche,7201,1
3073,343,12,564,6,3749,195,221,165,4509,Rawah,7745,1
3136,357,9,331,-41,806,207,225,156,1061,Neota,7201,1
2643,48,15,162,35,371,224,206,113,297,Commanche,4703,2
3325,213,16,67,-1,2755,205,253,181,524,Commanche,8771,7
2928,63,3,108,0,780,222,233,146,2117,Rawah,7201,2
2957,93,22,153,13,2871,248,202,72,1316,Commanche,7757,1
3168,121,10,277,36,495,237,232,126,5548,Neota,7202,1
2863,27,6,60,9,1366,217,226,145,2294,Rawah,7745,2
2645,39,6,124,11,182,221,226,141,532,Commanche,4704,2
3122,342,9,30,4,3743,202,227,164,1213,Rawah,7202,1
3013,63,3,30,0,2951,222,233,146,631,Rawah,7745,1
3074,290,6,553,-52,2337,204,239,174,1509,Commanche,7202,2
2962,0,10,60,10,4516,205,221,153,5392,Rawah,7102,2
2765,357,14,42,4,900,198,214,154,2086,Commanche,4703,1
2974,340,8,42,2,1498,204,229,164,1653,Commanche,7101,2
2455,14,22,175,77,641,193,188,125,1123,Cache,4703,3
2449,270,7,301,12,484,203,242,179,1320,Commanche,2705,2
3167,42,12,175,-1,1448,222,213,125,395,Commanche,7700,1
2962,208,8,437,53,5961,215,248,169,5402,Rawah,7745,2
2782,187,23,268,135,2363,216,249,154,685,Commanche,2705,2
2716,41,5,258,35,2296,221,229,144,4964,Rawah,4744,2
3060,103,6,285,31,0,231,232,134,800,Rawah,7201,2
2881,225,16,108,26,4082,196,253,191,3601,Rawah,7746,2
3046,326,19,190,33,3513,169,215,184,5094,Rawah,7745,2
2893,90,9,30,1,3856,234,226,123,2630,Rawah,7745,2
2954,263,16,968,159,2564,179,246,205,1433,Commanche,4758,2
2892,358,14,108,20,1324,197,212,152,2520,Commanche,7756,2
2904,349,31,190,60,2603,149,174,152,474,Commanche,7757,2
2824,276,13,268,19,2549,184,242,198,3636,Rawah,4744,2
2125,359,22,361,61,480,182,193,145,972,Cache,2706,6
3191,75,17,417,87,2877,239,205,91,1689,Commanche,7755,1
2689,69,6,90,8,1477,226,228,136,3500,Rawah,4744,2
3139,41,17,458,46,3255,219,199,109,3163,Rawah,7745,1
3133,53,23,180,61,1549,225,183,79,2512,Commanche,7757,1
3005,105,16,365,66,366,245,219,99,1972,Commanche,7757,2
2424,347,11,30,2,812,200,223,161,1362,Commanche,7102,2
3183,268,5,242,7,4905,206,242,175,2423,Rawah,7202,1
2586,132,18,212,45,417,246,228,104,2337,Rawah,7746,2
3314,45,1,446,83,3971,219,236,154,1353,Rawah,8776,1
2568,156,10,60,9,960,232,242,141,1590,Commanche,2703,2
2383,298,17,134,47,212,170,232,201,713,Cache,4703,3
2781,79,6,127,32,3046,228,229,135,2368,Rawah,4744,2
2922,21,6,0,0,4070,216,227,148,5023,Rawah,7102,2
3155,78,15,85,23,5180,238,211,99,1142,Rawah,7745,1
2703,63,4,67,-19,979,224,231,143,1507,Rawah,4744,2
2808,340,13,127,16,2513,192,220,167,3731,Rawah,4744,2
2849,14,8,30,1,2808,213,224,148,2736,Rawah,7202,2
2595,275,8,335,73,2496,199,242,182,560,Commanche,2703,3
3181,139,14,240,48,1052,241,235,120,2016,Neota,7202,1
3218,45,4,0,0,3054,221,231,146,2282,Rawah,8771,7
3017,80,4,67,1,3101,225,232,142,1559,Commanche,7202,1
3050,351,6,175,20,2824,210,230,159,1077,Commanche,7202,1
2691,358,9,335,9,1698,207,224,155,5904,Rawah,4744,2
2998,81,27,666,202,1165,244,181,50,1057,Rawah,7745,2
3272,28,9,450,2,3573,217,220,138,1047,Commanche,7201,1
2645,72,2,150,28,1209,221,235,151,1509,Commanche,4704,2
2707,297,10,67,23,1454,193,237,184,3205,Rawah,7746,2
3120,167,21,216,11,2439,232,242,131,3413,Commanche,7757,2
3172,117,17,524,131,853,247,222,97,1466,Commanche,7756,2
2670,221,24,283,52,3007,182,254,198,1889,Commanche,4758,2
3312,350,8,664,124,1080,205,226,159,2361,Rawah,7202,2
2639,165,5,0,0,30,224,241,152,721,Commanche,6102,2
3014,249,13,666,13,5799,191,249,195,4420,Rawah,7745,2
2959,220,8,342,38,2064,210,248,174,2060,Commanche,7756,2
2898,31,11,277,43,3221,217,217,134,2273,Rawah,7745,2
3063,351,9,0,0,616,204,225,159,1481,Rawah,7202,1
3170,106,26,170,64,1369,253,199,57,2329,Rawah,7746,1
3221,281,12,573,46,579,185,241,195,902,Commanche,7756,2
2967,144,16,350,86,780,241,235,118,2640,Rawah,7745,2
2387,89,24,277,80,931,248,195,63,902,Cache,2704,3
2817,233,34,192,125,2151,146,246,220,1020,Commanche,4758,2
3359,155,12,90,4,1655,234,241,136,3302,Neota,8771,1
3258,40,25,301,87,5328,213,177,87,1500,Rawah,7745,2
2627,33,21,395,-19,990,210,188,105,285,Rawah,7201,2
2963,145,4,85,0,1266,225,239,149,2168,Rawah,7202,2
2995,149,6,0,0,2224,227,240,146,4099,Rawah,7202,1
2977,351,13,256,45,3078,196,217,159,1201,Commanche,7755,2
2838,197,25,361,143,1406,204,251,169,1442,Commanche,7757,2
3391,23,17,624,180,3344,208,202,126,1816,Commanche,8772,7
3504,145,18,242,97,3977,242,234,115,3941,Commanche,7757,7
3011,151,17,437,92,5607,239,237,122,2946,Rawah,7745,1
3087,122,15,150,11,3492,244,227,109,430,Commanche,7757,1
2683,209,23,67,18,1489,195,254,184,1426,Commanche,2705,1
3026,50,7,192,11,4777,224,225,136,2881,Rawah,7101,1
3132,209,19,234,42,5435,202,254,181,1423,Rawah,7745,2
3233,198,12,162,-13,3053,217,250,166,335,Commanche,7202,1
2786,33,15,638,91,330,216,207,123,1006,Commanche,4704,2
2746,70,17,376,130,1537,236,205,94,875,Rawah,7746,2
3157,293,4,418,116,2232,209,239,168,2043,Commanche,7757,2
2905,94,10,124,12,351,236,226,120,467,Commanche,7201,2
3075,297,8,150,25,297,198,238,179,636,Neota,7202,1
3040,228,6,150,15,1595,211,246,172,408,Commanche,4758,2
2933,268,7,162,65,1296,202,243,179,757,Commanche,7757,2
2956,125,10,192,29,4632,237,233,126,2995,Rawah,7745,1
2745,174,18,120,39,1410,228,246,143,2493,Commanche,4703,2
2965,157,12,120,13,4430,233,241,137,5407,Rawah,7746,2
3088,138,6,150,11,2442,229,238,143,2023,Commanche,7756,1
3232,288,12,228,53,4574,187,239,192,3275,Rawah,7745,1
3399,105,7,467,50,1830,232,232,133,2349,Commanche,7756,7
3100,306,4,446,105,2737,208,237,168,1697,Commanche,7756,2
2692,91,14,342,-35,1376,241,217,102,3972,Rawah,7745,2
3068,313,15,67,15,1620,178,227,189,3227,Commanche,7755,2
3040,283,26,391,129,5474,140,230,226,942,Rawah,7745,2
2357,273,34,30,25,216,110,225,242,242,Commanche,5101,6
2956,262,16,721,310,1433,179,247,205,2043,Commanche,7755,2
2777,72,14,192,72,1342,235,212,105,2264,Rawah,7745,2
2626,161,26,626,218,603,235,235,112,1350,Commanche,2705,3
3008,335,7,108,20,6008,205,231,165,3456,Rawah,7745,2
2775,120,15,30,4,2245,245,226,106,2981,Rawah,7202,2
2996,321,34,518,70,2032,113,184,199,1249,Commanche,7757,2
3051,288,6,323,68,2483,203,239,175,1006,Rawah,7745,1
2968,315,1,360,55,4670,216,237,159,2821,Rawah,7202,2
3021,101,5,537,204,2055,228,233,139,2908,Commanche,7756,2
2936,223,9,150,23,5109,209,249,176,4206,Rawah,7102,2
3039,41,13,660,94,1574,221,211,123,3001,Commanche,7757,2
2752,110,11,108,29,2496,239,228,118,6640,Rawah,4744,2
3360,128,8,60,-3,2854,234,235,132,702,Commanche,8771,7
2726,72,10,300,-10,1008,232,221,120,2385,Rawah,7745,2
3233,288,12,182,19,466,187,239,192,1008,Neota,7700,1
3185,9,17,402,30,3155,199,204,139,3035,Commanche,7700,2
2978,237,16,524,69,5875,191,252,196,3408,Rawah,7745,2
3287,49,17,895,171,1742,225,202,105,2792,Commanche,7757,1
2928,115,20,85,20,4440,250,217,86,2698,Rawah,7746,2
3311,51,17,497,-31,3413,226,202,104,1879,Commanche,8772,7
2376,81,27,400,134,1209,244,181,50,819,Cache,2702,3
3183,34,21,417,53,4875,212,189,104,3114,Rawah,7746,1
3027,54,13,366,9,6553,227,211,115,2867,Rawah,7745,2
3200,301,16,90,40,4871,173,231,198,875,Rawah,7201,1
2944,312,26,474,210,3503,142,211,205,1249,Rawah,7745,2
2957,119,11,258,68,3776,239,231,121,2502,Rawah,7745,2
3194,294,35,182,38,626,102,207,233,2067,Neota,7202,2
3370,276,9,306,48,3861,197,242,184,1931,Commanche,8771,7
2983,119,29,134,47,1818,254,199,50,2791,Commanche,7757,2
2998,27,14,437,104,4396,213,210,130,2059,Rawah,7745,2
3022,82,10,339,98,5347,234,222,119,601,Rawah,7746,2
3157,68,8,30,-7,1442,229,223,127,1839,Neota,7101,1
3188,61,10,134,-8,342,228,220,124,2133,Rawah,7201,1
2621,158,27,618,213,601,237,233,107,1350,Commanche,2705,3
3175,111,4,108,2,5237,227,235,143,2613,Rawah,7202,2
3106,65,16,190,26,3761,233,207,101,4168,Rawah,7745,1
3023,326,21,592,254,765,163,211,185,1423,Commanche,7757,2
2894,131,10,134,28,3655,237,235,128,2743,Rawah,7745,1
3102,278,7,0,0,824,202,241,179,1909,Neota,7700,2
3274,90,1,666,-16,1776,220,237,153,2993,Neota,7202,2
3121,305,11,85,-4,2271,188,234,186,853,Commanche,7202,1
3053,59,11,532,111,228,228,216,119,1783,Commanche,7757,2
2923,116,8,108,17,3461,235,232,129,1652,Rawah,7746,2
3004,147,10,30,0,361,233,239,137,997,Rawah,7202,1
2725,74,20,170,76,170,240,197,79,907,Rawah,7746,5
3229,264,6,589,81,624,204,243,178,560,Commanche,7756,1
3374,171,13,395,45,955,229,245,146,4250,Neota,8771,2
3017,119,20,323,89,912,249,219,89,987,Commanche,7756,1
2970,187,14,108,0,2195,221,249,158,3141,Commanche,7702,2
2493,201,24,60,11,847,202,252,173,1195,Commanche,2703,2
3412,56,9,201,3,3978,226,221,129,2930,Commanche,8772,7
3141,47,8,1302,198,2972,223,223,135,1546,Commanche,7756,2
3167,17,5,0,0,1503,216,229,151,2630,Rawah,7201,2
2285,188,22,90,35,1036,215,250,157,390,Cache,2702,3
2738,81,23,60,28,212,244,192,65,1396,Rawah,7746,2
3097,270,4,30,3,2638,210,241,170,579,Commanche,7202,1
2704,33,10,175,47,2053,218,219,136,4911,Rawah,4744,2
3114,25,18,474,210,2232,208,199,123,1981,Commanche,7757,1
3358,139,15,700,152,553,242,234,117,153,Neota,8771,7
2962,356,3,390,42,5190,214,234,157,1956,Rawah,7745,2
2638,48,14,30,11,1635,224,208,115,1154,Commanche,7757,2
3022,183,10,446,2,1541,223,247,156,1445,Commanche,7756,2
2967,46,15,767,190,1158,223,205,111,2474,Commanche,7757,2
3386,92,24,560,157,618,249,195,61,573,Neota,8776,7
3263,0,1,469,47,660,217,236,156,1604,Neota,7202,1
2657,186,17,85,37,1974,220,250,157,2032,Commanche,2705,3
2743,75,7,365,35,1546,228,228,133,1744,Rawah,7745,2
3094,145,4,0,0,2984,225,239,149,1221,Commanche,7202,1
3220,270,5,366,31,5957,207,241,173,1811,Rawah,7201,2
3034,182,21,543,153,807,221,248,150,2446,Rawah,7745,1
2728,77,8,589,128,1398,230,226,129,2685,Rawah,4744,2
3004,9,10,362,65,6224,209,221,149,3798,Rawah,7700,1
3441,148,14,524,72,2701,238,238,126,1648,Commanche,7756,1
2786,79,25,108,7,3150,243,185,56,725,Commanche,4703,2
3132,321,13,150,37,4352,185,227,181,1282,Rawah,7745,1
2552,318,15,335,103,720,180,226,185,1364,Commanche,4704,3
2051,107,24,180,91,228,252,203,64,420,Cache,2702,3
3031,315,8,480,145,5984,199,234,174,5078,Rawah,7745,2
2813,182,19,182,50,3649,222,249,151,1422,Rawah,7746,2
3072,36,15,210,61,1209,218,205,119,1103,Rawah,7745,1
3262,152,26,573,163,469,241,230,100,4325,Neota,7701,2
2599,240,23,60,24,853,171,252,213,6282,Rawah,7745,2
2997,132,6,192,-3,4395,230,237,140,691,Rawah,7746,2
2473,94,19,108,45,891,247,207,81,576,Cache,4703,2
3035,354,4,162,43,95,212,232,157,666,Rawah,7201,1
2806,29,7,170,24,892,218,224,142,2333,Commanche,4704,2
3206,175,8,362,56,832,225,244,153,335,Commanche,7756,1
3186,332,15,408,42,1064,184,220,175,2469,Neota,7202,1
3290,270,4,335,67,3090,208,241,171,3061,Commanche,7756,2
2717,51,3,42,4,1900,221,232,147,4383,Rawah,4744,2
2804,178,7,42,3,2750,223,244,155,2389,Rawah,7745,5
3077,340,9,85,9,3432,201,227,165,2203,Rawah,7202,1
3430,220,11,811,37,3499,207,251,179,285,Commanche,8771,1
2935,22,12,513,104,2897,212,214,137,3319,Rawah,4744,2
3245,130,4,0,0,5553,226,237,146,752,Rawah,8771,2
3040,318,13,300,25,4773,186,228,182,2854,Rawah,7745,1
2763,32,19,270,132,1302,212,194,111,2023,Commanche,7757,2
2759,310,12,0,0,866,186,231,185,1542,Commanche,7202,6
2818,266,15,150,-25,1997,180,245,204,1129,Commanche,7757,2
2847,131,15,0,0,5360,243,231,112,582,Rawah,7202,2
2409,138,13,150,55,153,239,235,123,573,Cache,2705,3
2847,324,8,30,0,2774,199,231,172,2310,Rawah,7202,1
2526,83,13,277,94,977,238,217,108,1338,Commanche,2705,3
3050,53,2,42,3,2819,221,234,150,871,Commanche,7202,1
3168,247,18,510,101,6000,179,251,207,1907,Rawah,7746,2
3359,210,10,124,24,3121,212,250,173,1958,Commanche,7756,1
2725,53,9,335,54,2331,226,221,129,2117,Commanche,7756,2
3183,237,10,150,15,1053,203,249,183,162,Commanche,7202,1
3295,45,16,711,219,666,223,203,110,900,Rawah,7201,1
3110,281,9,175,31,1146,196,241,185,1594,Neota,7700,1
3120,352,13,85,11,3911,196,217,158,242,Commanche,7202,1
2977,47,10,182,46,450,224,219,0,1425,Rawah,7745,1
2971,135,2,0,0,2418,223,238,151,769,Rawah,7102,1
2931,302,12,180,32,3262,186,234,188,2069,Rawah,7745,2
3277,196,8,984,137,2249,219,247,163,2151,Commanche,7755,1
2619,218,8,361,74,1667,212,248,172,1902,Commanche,2703,3
2840,78,44,85,10,324,231,121,0,1602,Rawah,7746,5
3354,325,30,323,131,3455,131,191,191,3855,Rawah,8772,1
2699,337,23,108,26,1436,162,200,173,1550,Commanche,7700,2
3392,169,10,395,-4,2341,228,244,148,390,Commanche,8771,7
2405,55,17,30,13,1080,228,202,101,1091,Cache,2717,3
3097,203,4,430,20,2589,218,243,161,1965,Commanche,7756,2
2263,120,20,153,16,1355,249,219,89,518,Cache,2703,6
2432,132,24,297,173,1442,250,219,83,525,Cache,2717,3
3240,124,18,258,82,1563,247,225,99,2648,Rawah,7746,1
2652,293,12,0,0,658,187,238,190,1566,Rawah,7202,2
2712,98,7,256,10,812,232,230,130,1933,Rawah,4744,1
2719,337,12,85,17,1266,194,224,169,2338,Commanche,4704,2
2819,68,3,339,11,1860,222,234,148,2509,Rawah,4744,1
3201,287,16,306,26,543,173,237,204,1158,Commanche,7202,1
2848,346,9,60,8,4001,203,227,162,3181,Rawah,7202,2
3278,150,19,467,106,1738,241,236,117,1276,Neota,7757,1
2421,11,14,351,31,1103,205,212,142,1116,Cache,2703,3
3226,297,7,457,51,424,201,238,176,1012,Commanche,7756,2
3167,206,21,932,76,4176,202,254,179,1120,Commanche,7757,2
2841,6,9,30,0,5329,210,223,151,577,Rawah,7202,2
2974,85,24,90,-16,832,246,191,60,845,Rawah,7745,1
2962,356,10,569,-2,3415,204,223,156,5827,Rawah,7745,1
2873,303,11,210,46,2822,189,235,186,2131,Commanche,7201,1
3044,32,9,90,10,6665,218,221,138,3264,Rawah,7745,2
3296,167,28,301,93,2590,229,237,119,3055,Rawah,7745,2
2610,50,7,30,-6,870,224,224,135,1572,Commanche,7757,2
2959,358,22,408,-66,601,181,195,147,1087,Commanche,7755,1
2871,333,11,256,73,3275,195,226,170,534,Commanche,7756,2
3367,133,18,60,4,4184,246,228,104,3786,Commanche,7757,7
3436,349,24,382,187,997,167,191,157,1499,Neota,8776,7
2899,350,10,67,11,3013,202,224,159,2220,Commanche,7201,1
3152,219,10,108,1,2010,208,250,177,633,Commanche,7755,1
3000,340,10,60,11,4371,198,225,166,1158,Rawah,7745,1
2831,296,33,300,205,2207,111,209,229,1979,Commanche,4758,2
2625,195,20,67,17,2051,212,252,167,1323,Commanche,2705,2
3314,158,22,767,198,2703,238,238,119,2516,Commanche,7757,1
3157,124,23,297,71,3413,251,216,80,420,Commanche,8772,1
2923,330,19,124,40,3444,173,214,179,1640,Rawah,7745,2
2883,45,22,420,110,1194,220,188,92,2738,Commanche,7757,2
2866,104,14,67,9,3503,243,221,104,2809,Rawah,7745,1
2830,63,20,30,3,872,233,194,83,391,Commanche,7756,2
3122,322,14,108,24,2059,184,226,181,1812,Rawah,7745,1
2312,28,36,95,68,1458,183,141,70,1116,Cache,4703,3
3323,254,19,782,172,3182,174,249,211,850,Commanche,8772,1
2934,9,9,90,11,1368,211,223,149,534,Commanche,7755,2
2784,79,31,313,135,1103,242,167,30,765,Commanche,4758,2
2827,37,12,30,7,3361,219,213,127,2613,Rawah,7202,1
2432,58,22,0,0,816,229,188,81,899,Cache,2702,4
2987,148,6,301,47,1865,229,239,144,807,Commanche,7756,2
2936,310,12,175,27,3546,186,231,185,2462,Rawah,7745,2
3069,243,12,537,104,1465,197,249,190,532,Commanche,4758,2
3014,355,13,424,94,4736,198,217,156,1812,Rawah,7745,2
2942,39,9,150,23,5418,221,219,133,3980,Rawah,7745,2
3412,48,17,706,63,3479,224,201,105,1595,Commanche,8772,7
3214,41,13,469,39,3602,221,211,123,4294,Rawah,7745,1
2524,336,6,150,7,540,207,232,164,190,Rawah,7745,2
3109,164,7,95,5,1747,227,242,149,2382,Commanche,7202,1
3111,191,18,720,74,2353,216,251,162,1230,Commanche,4758,2
3237,9,11,210,-19,1415,207,217,146,1529,Rawah,7745,1
3101,24,9,210,30,1784,215,220,141,1692,Rawah,7745,1
2791,90,6,301,48,2903,229,231,136,6697,Rawah,4744,2
2772,27,1,295,14,2671,218,236,155,5932,Rawah,4744,2
2846,323,21,30,2,2594,164,214,188,1273,Commanche,7755,2
2613,122,9,30,0,3159,236,233,127,2188,Commanche,7102,2
2738,30,9,552,27,60,218,220,138,730,Commanche,4704,5
3168,320,12,792,-3,4335,189,228,180,2053,Rawah,7102,1
3112,348,15,351,-7,2761,191,214,161,830,Rawah,7745,1
2779,174,18,120,24,1273,228,246,144,1677,Commanche,2705,2
3100,1,9,150,21,658,207,223,153,1680,Rawah,7202,2
3067,207,7,591,-61,6162,216,246,167,2928,Rawah,7102,2
2634,118,14,150,14,192,243,227,110,677,Rawah,7746,2
2831,286,23,458,122,3711,149,232,219,1655,Commanche,4758,2
2635,107,15,270,51,1655,244,221,102,2496,Commanche,2705,3
2743,18,16,180,43,2359,206,205,133,2280,Rawah,7745,2
3069,333,11,283,12,3270,196,226,170,1209,Commanche,7756,2
2954,124,36,309,152,2291,252,188,29,1832,Commanche,4758,2
2824,259,23,470,257,1343,159,246,221,1050,Commanche,4758,2
3032,304,5,0,0,3000,205,237,171,1248,Commanche,7102,1
3204,318,24,466,120,402,149,210,197,1200,Neota,7201,1
2615,128,10,162,29,1173,238,234,125,525,Rawah,7746,2
2780,120,21,108,-21,582,250,217,85,283,Rawah,7746,5
3177,57,19,42,0,1451,230,197,94,808,Commanche,8772,7
2956,277,12,450,165,1536,188,242,194,2409,Commanche,7756,2
3090,218,8,503,12,2616,211,248,173,1032,Commanche,7756,1
2581,243,8,175,27,1231,203,247,182,1024,Commanche,2705,3
2915,267,9,306,31,1466,197,244,186,1376,Commanche,7756,2
3211,47,20,67,19,1935,222,191,95,2200,Rawah,8772,1
2623,103,16,258,56,1022,245,218,97,3529,Rawah,7745,2
2626,177,20,60,21,2040,225,247,145,1517,Commanche,2705,3
3361,43,28,603,146,2259,212,165,72,1997,Rawah,8776,1
3036,37,5,42,-8,3186,220,229,145,1207,Commanche,7756,2
3450,314,16,362,31,5087,174,225,190,4142,Commanche,8771,7
3061,352,22,600,35,845,177,198,155,1366,Commanche,7700,1
2377,20,10,0,0,764,213,218,141,1082,Commanche,4703,6
2785,103,8,0,0,1981,234,230,127,2131,Rawah,7102,1
2643,315,26,390,208,872,142,208,202,1265,Commanche,7757,2
3146,106,29,108,40,1316,254,191,44,2293,Rawah,7746,1
3214,110,14,90,-21,1465,244,223,106,2617,Rawah,7201,1
3034,225,3,799,115,5378,215,242,164,5778,Rawah,4744,2
2910,76,4,30,1,1140,225,232,143,3042,Rawah,7202,1
2989,10,12,150,16,874,206,215,145,2197,Rawah,7745,2
2492,341,11,90,25,636,196,223,166,1310,Cache,2717,6
3198,336,6,571,23,3948,207,232,164,4155,Rawah,7745,1
3211,49,4,60,4,5206,222,230,144,618,Rawah,7201,1
2958,40,8,543,35,2173,221,223,137,2739,Commanche,7202,1
2172,283,22,30,11,1167,153,234,219,797,Cache,6102,4
2960,239,16,836,165,2711,188,252,199,1282,Commanche,7790,2
3044,80,18,750,-138,1471,241,205,88,927,Rawah,7745,1
2991,36,14,408,97,4425,218,208,123,2037,Rawah,7745,2
3250,102,7,642,29,3714,232,231,132,3001,Rawah,7202,1
3124,222,14,350,86,1087,202,252,185,2805,Commanche,7757,1
2861,23,18,234,58,700,206,199,124,552,Commanche,7755,2
2901,53,12,150,53,524,227,214,119,234,Commanche,7755,2
2446,183,15,150,42,883,222,249,155,1249,Commanche,2704,3
2836,230,21,390,212,700,183,254,202,1771,Commanche,7757,2
2719,26,24,216,79,2096,202,181,106,800,Commanche,4703,2
3050,3,16,480,10,4965,197,209,147,390,Rawah,7745,2
2614,188,35,150,12,1517,200,241,147,330,Commanche,2705,3
2579,221,25,242,158,1793,182,254,198,484,Commanche,2705,3
3083,162,10,90,3,6885,230,243,144,2940,Rawah,7746,2
2911,281,31,95,33,2670,121,225,235,300,Commanche,7757,2
2786,63,13,306,56,2605,231,213,112,2032,Commanche,7756,2
2926,244,26,350,217,2356,158,249,221,1019,Commanche,4758,2
2955,76,15,85,10,5286,238,210,99,2605,Rawah,7745,1
3242,34,12,60,15,2926,218,213,129,2244,Rawah,7201,1
3030,326,7,0,0,3029,203,232,168,481,Rawah,7202,1
3037,113,12,693,237,702,240,228,116,1082,Rawah,7745,2
1959,294,13,60,17,420,183,237,193,633,Cache,2702,6
3251,13,16,859,117,2255,203,205,136,2220,Commanche,8776,7
2595,30,5,0,0,1590,218,228,146,1191,Rawah,6101,2
2716,13,16,134,28,1731,203,206,137,1181,Rawah,7745,2
2545,87,9,323,-28,437,234,225,123,1167,Rawah,7102,2
2966,57,12,192,27,1682,228,215,119,2577,Commanche,7202,1
2926,40,4,120,-1,1756,220,231,147,2525,Commanche,7756,2
3432,253,22,361,122,3608,164,248,218,990,Rawah,8772,1
2821,29,16,67,13,3492,213,204,123,6024,Rawah,7745,2
2972,0,7,323,7,4668,210,228,155,2758,Rawah,7745,2
3124,39,6,42,0,2510,220,227,142,1243,Rawah,7745,1
3155,347,24,384,72,1573,167,194,160,2084,Commanche,7700,1
3096,164,14,335,88,755,232,243,139,1357,Commanche,7201,2
2605,17,15,361,1,1806,207,208,136,2089,Commanche,4704,2
2821,49,13,30,-1,794,225,211,117,218,Rawah,7745,5
2645,77,22,30,14,2132,242,193,70,834,Commanche,4703,1
2906,308,13,120,35,1231,184,232,188,674,Commanche,7755,2
2898,50,15,659,71,2167,226,207,111,1187,Commanche,4704,2
3049,356,8,511,52,2742,208,226,156,1045,Commanche,7756,1
3174,263,17,277,-8,2188,176,246,208,836,Commanche,7756,1
2322,208,17,362,28,1224,206,253,178,812,Cache,2703,4
2944,348,13,624,81,2808,194,217,161,1803,Rawah,4744,2
2752,61,24,210,108,212,231,183,72,1654,Rawah,7746,5
2742,77,35,124,77,124,238,154,16,1639,Rawah,7746,5
3202,87,24,190,27,2216,247,192,60,4272,Neota,7202,1
2101,129,26,218,74,376,251,215,74,713,Cache,2703,3
3105,328,8,30,6,4742,202,231,169,2589,Rawah,7745,2
3039,88,16,495,100,362,242,211,93,1871,Commanche,7757,2
3204,140,15,134,14,1822,241,234,119,1506,Neota,7101,1
3017,51,24,192,92,2538,223,180,78,2177,Commanche,7757,1
3311,150,26,888,-36,1410,243,228,98,2992,Rawah,8772,1
3113,12,10,108,10,3346,210,219,146,3024,Rawah,7700,1
3024,217,5,306,-15,3115,215,245,167,834,Commanche,7756,1
2056,56,37,295,95,335,216,138,23,270,Cache,2706,3
3079,74,9,849,158,1249,231,223,125,446,Commanche,7756,1
2654,339,12,0,0,1804,193,222,168,6846,Rawah,7745,2
