Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2911,355,24,301,140,2325,173,189,148,1276,Commanche Peak,4758,2
3017,75,9,400,50,4328,232,223,123,1871,Rawah,7745,2
2526,310,33,150,60,516,115,198,214,1107,Cache la Poudre,2705,2
3067,0,7,510,92,5486,210,227,155,3660,Rawah,7745,1
3121,2,8,270,36,576,209,224,154,914,Neota,7201,1
3289,266,10,331,82,1493,195,245,188,2735,Commanche Peak,7756,1
3255,278,13,874,120,636,185,242,196,2809,Commanche Peak,7756,2
2664,90,7,300,12,765,231,229,130,1624,Rawah,4744,2
2834,208,9,60,7,537,214,249,170,430,Commanche Peak,7202,1
2708,111,15,335,38,1300,245,222,102,1684,Rawah,7202,2
2675,170,12,150,23,3586,229,245,146,2571,Commanche Peak,4704,2
3112,68,16,218,29,870,235,205,97,1091,Rawah,7745,1
3134,234,13,170,9,2486,198,251,189,454,Commanche Peak,7755,2
3176,14,8,67,6,1733,213,224,148,362,Rawah,7202,1
3174,272,7,242,34,5785,202,242,179,2492,Rawah,7201,2
3135,54,4,541,59,1834,222,231,144,2630,Commanche Peak,7756,1
3058,0,4,216,36,60,213,232,156,797,Rawah,7201,2
2936,80,15,60,-8,510,239,212,100,2496,Rawah,7745,2
2854,35,11,162,36,3590,219,215,131,5943,Rawah,7745,2
3245,118,21,242,78,2658,250,217,84,3070,Commanche Peak,7757,1
2682,91,14,95,20,1933,241,217,102,335,Commanche Peak,4703,2
2452,315,18,242,-10,30,169,222,192,457,Cache la Poudre,4703,3
3073,302,13,295,58,2704,183,234,190,810,Rawah,7745,1
2919,317,12,323,62,3065,188,230,181,1913,Commanche Peak,7201,1
3189,108,9,30,4,4317,236,230,125,3531,Commanche Peak,7201,1
2607,105,14,485,-32,684,243,222,105,666,Commanche Peak,2703,5
3205,0,9,30,-2,3915,207,223,154,3473,Rawah,7202,1
3211,0,8,335,3,3951,208,225,154,3159,Rawah,7202,1
2973,325,11,228,71,1500,192,228,175,1717,Commanche Peak,7756,2
2850,75,16,417,201,1100,238,207,95,511,Commanche Peak,7757,2
3018,40,24,511,102,4524,214,181,91,4106,Rawah,7745,1
3041,342,6,0,0,3643,208,231,162,451,Rawah,7202,1
3200,145,11,467,98,404,236,238,131,4723,Neota,7201,2
2722,108,7,30,0,2563,232,232,133,2012,Rawah,4744,2
2743,48,11,67,13,2432,224,216,124,2227,Commanche Peak,4704,3
2703,82,12,42,10,1371,236,219,113,1988,Rawah,7745,2
2940,38,8,134,8,2271,220,222,136,470,Commanche Peak,7755,2
3264,55,13,469,30,1440,228,211,113,2317,Rawah,8772,1
2706,150,24,120,18,1989,242,231,103,2804,Rawah,7746,2
2650,130,27,90,16,2583,252,213,69,6727,Rawah,7746,2
2355,5,18,0,0,1116,195,203,142,819,Cache la Poudre,4703,6
2976,355,13,400,-55,908,198,217,156,1956,Commanche Peak,7756,1
2315,76,17,201,21,300,239,206,92,1057,Cache la Poudre,2704,6
2758,321,9,42,7,930,197,231,174,2148,Commanche Peak,4704,2
2554,305,30,60,45,1064,126,209,216,1718,Commanche Peak,4703,2
2913,77,14,192,28,2007,237,214,105,2298,Commanche Peak,7201,1
3130,47,8,60,-2,5310,223,223,135,2195,Rawah,7202,1
2923,225,13,993,128,2583,202,252,185,1361,Commanche Peak,7790,2
2972,348,13,150,8,4743,196,219,161,2397,Rawah,7745,1
3178,237,5,366,53,5897,211,244,170,2851,Rawah,7101,2
2905,18,10,30,2,874,213,220,143,2067,Commanche Peak,7700,1
2779,95,15,42,6,3182,243,216,98,4993,Rawah,7745,2
3009,105,5,60,2,2882,228,234,140,2118,Commanche Peak,7202,1
2859,301,12,134,-21,1575,185,234,189,1418,Commanche Peak,7756,2
3341,162,17,0,0,2669,234,242,132,636,Commanche Peak,8703,7
2654,3,16,242,49,2374,197,208,146,1436,Commanche Peak,4703,2
2678,7,17,306,25,845,198,205,142,1415,Rawah,7745,2
3260,60,14,95,0,1165,230,211,110,1087,Commanche Peak,7755,1
3192,92,12,85,14,3401,239,221,110,402,Commanche Peak,7201,1
2718,167,13,108,16,1776,230,244,144,1001,Rawah,7745,2
2070,45,32,335,6,418,209,153,55,960,Cache la Poudre,2702,6
3203,337,14,866,128,1383,189,220,170,2402,Commanche Peak,7756,1
3128,358,30,708,47,2858,161,171,137,2582,Commanche Peak,7700,2
2743,103,21,85,22,2785,249,209,78,2143,Rawah,7745,5
3080,314,14,175,9,2095,182,228,186,1666,Rawah,7745,1
2931,61,13,150,38,4540,230,211,111,3708,Rawah,7745,2
3117,18,21,218,79,3472,198,191,123,1563,Commanche Peak,7755,1
2755,76,11,0,0,2970,234,220,117,5689,Rawah,7102,2
3503,314,14,268,9,1618,183,229,186,2042,Neota,8776,7
2869,69,28,127,61,1320,236,173,50,902,Commanche Peak,7757,2
3263,215,19,484,128,743,197,254,187,4754,Neota,7756,2
2978,357,5,402,116,2733,213,231,157,2415,Rawah,7745,2
3054,27,2,0,0,3354,218,234,153,631,Rawah,7101,1
2535,96,24,127,23,1458,250,197,60,1635,Commanche Peak,2705,2
3177,231,10,134,9,1064,204,250,182,190,Commanche Peak,7202,1
2662,33,12,295,19,3246,218,214,131,2994,Commanche Peak,4704,1
2872,343,26,95,28,865,158,190,165,1515,Commanche Peak,7700,2
3222,292,11,376,74,3900,188,238,189,2097,Commanche Peak,7755,1
2689,36,2,175,0,1438,219,234,152,1666,Commanche Peak,4704,2
2634,25,15,301,18,1834,212,207,129,2087,Commanche Peak,2703,6
3064,166,20,67,30,3291,233,243,132,5777,Rawah,7745,2
2704,89,12,30,4,2419,239,220,109,1978,Rawah,4744,2
2991,249,14,690,91,5807,190,249,197,3861,Rawah,7745,2
2951,357,33,247,-24,5124,151,162,135,1368,Rawah,7745,2
3119,274,8,240,20,1218,200,242,182,2089,Rawah,7202,1
2065,242,27,60,7,524,157,249,221,741,Cache la Poudre,2717,3
2911,273,9,162,46,1082,197,243,185,1841,Rawah,4744,2
2704,77,9,242,21,319,232,224,125,1092,Commanche Peak,4704,5
2968,70,6,0,0,4490,227,228,135,2032,Rawah,7101,1
3090,304,13,153,0,2355,185,233,188,3038,Rawah,7201,1
2943,168,23,108,41,1482,231,241,128,2609,Commanche Peak,7757,2
3201,27,2,60,-3,5825,218,234,153,845,Rawah,7101,1
3122,147,16,466,47,1158,240,236,120,2704,Commanche Peak,7757,2
3379,265,17,832,194,4590,176,245,208,2758,Commanche Peak,8772,7
2749,135,10,134,2,1624,236,236,131,2317,Commanche Peak,4758,5
2874,116,18,153,17,2379,248,220,94,564,Commanche Peak,4758,5
3057,295,11,573,190,6073,190,237,187,3849,Rawah,7745,2
3127,112,14,283,73,524,243,225,108,696,Commanche Peak,7756,2
2947,89,11,150,24,3714,236,223,117,1423,Rawah,7746,2
3312,105,11,420,-17,1475,238,227,118,2099,Rawah,8771,1
3234,82,10,361,-28,849,235,222,118,2940,Neota,7202,2
2880,51,9,162,10,1728,225,220,128,2305,Rawah,7745,2
2978,315,3,408,61,5433,211,237,164,2421,Rawah,7746,2
2162,86,18,30,8,150,244,207,86,646,Cache la Poudre,2702,3
2930,151,19,190,27,3246,240,237,118,1390,Rawah,7745,2
3030,84,6,0,0,3231,229,229,133,5399,Rawah,7102,1
2782,71,24,446,108,470,238,187,66,2408,Rawah,7700,2
3161,10,5,808,88,1667,214,229,152,2700,Commanche Peak,7756,1
3001,215,13,503,85,5622,207,252,179,3331,Rawah,7745,2
2061,23,24,108,64,210,199,181,110,339,Cache la Poudre,4703,3
3201,18,9,626,14,1851,213,221,144,390,Commanche Peak,7202,1
3147,111,6,124,6,4765,230,234,137,2131,Rawah,7101,1
3061,72,11,323,9,1834,233,219,117,1221,Commanche Peak,7755,1
3105,146,5,30,-4,4109,227,239,146,1413,Rawah,7202,1
3163,315,5,497,10,1797,206,235,169,524,Commanche Peak,7202,1
3274,134,14,342,104,3520,242,232,117,661,Commanche Peak,7756,1
2597,343,13,210,45,1148,193,219,165,1256,Commanche Peak,4704,2
2845,41,11,0,0,811,222,216,129,309,Commanche Peak,7202,2
3074,45,8,60,3,3759,223,223,135,1734,Rawah,7745,2
2602,81,22,582,62,1001,244,195,69,938,Commanche Peak,2705,3
3087,175,21,402,103,480,227,246,141,1557,Commanche Peak,7757,2
3011,138,15,60,-4,895,242,233,117,793,Commanche Peak,7700,2
2419,354,10,0,0,720,204,223,157,1293,Commanche Peak,7102,6
2784,117,15,0,0,3122,244,225,106,1915,Rawah,7745,2
2859,227,21,671,118,3889,185,254,200,1495,Commanche Peak,4758,2
3093,161,10,454,-15,6377,230,243,143,2743,Rawah,7102,2
3176,211,18,499,92,295,203,254,181,2056,Commanche Peak,7202,2
2920,66,18,120,-9,532,235,201,91,2430,Rawah,7745,2
2925,8,19,162,40,4339,195,199,137,420,Rawah,7745,1
3251,65,26,162,0,2147,234,178,59,4510,Neota,7757,1
3226,11,15,85,-13,1920,203,209,141,1544,Commanche Peak,7700,1
3023,90,8,258,30,2563,232,228,129,446,Rawah,7745,1
2876,0,8,42,8,2947,209,226,155,2694,Rawah,4744,2
3074,294,8,85,-5,3222,199,238,179,2342,Rawah,7202,1
3053,297,10,306,60,2647,192,237,184,1919,Commanche Peak,7756,2
3231,63,11,127,17,3861,230,218,121,3377,Rawah,7745,1
3109,219,9,85,4,2067,210,249,175,573,Commanche Peak,7202,2
2814,284,14,90,18,3998,180,239,199,830,Rawah,7745,2
3024,63,3,0,0,4600,222,233,146,811,Rawah,7101,2
3254,225,8,524,141,1291,210,248,174,2173,Rawah,7745,1
2878,76,12,30,5,1994,235,217,111,2359,Rawah,7745,2
2634,33,11,182,5,3330,218,215,132,2885,Commanche Peak,4704,1
3082,37,16,120,3,900,218,204,118,1812,Commanche Peak,7201,1
2863,28,14,443,81,2672,214,209,128,3406,Rawah,4744,2
2257,295,29,408,122,553,126,218,225,430,Cache la Poudre,2717,3
2717,177,14,85,25,3663,226,247,150,2024,Commanche Peak,7702,2
3252,56,7,607,176,765,225,225,134,1082,Rawah,7201,1
3157,54,2,234,16,5841,220,234,150,875,Rawah,7745,1
3001,300,22,300,72,5907,154,226,209,1415,Rawah,7745,2
2573,20,22,285,99,1383,200,189,119,571,Commanche Peak,4703,3
2978,110,10,242,25,1384,237,230,123,1128,Commanche Peak,7756,2
2287,112,28,216,66,594,254,198,52,1698,Cache la Poudre,2704,4
3313,265,8,430,85,4031,199,244,184,1293,Rawah,8776,1
2095,76,27,306,135,360,241,179,50,543,Cache la Poudre,2702,3
2825,238,33,192,126,2190,144,246,224,992,Commanche Peak,4758,2
2669,195,5,0,0,1560,219,244,160,1103,Commanche Peak,4758,2
3003,129,6,256,40,4012,231,236,138,1277,Rawah,7745,2
3252,90,18,170,34,1657,244,209,87,1507,Neota,7757,1
3154,294,21,376,58,1600,155,229,212,2503,Commanche Peak,7757,1
2038,318,19,469,61,564,167,220,191,379,Cache la Poudre,2706,3
2885,339,14,201,84,4541,190,219,168,5044,Rawah,7745,1
2972,210,9,454,63,6025,213,249,171,5385,Rawah,7745,2
3128,298,28,268,61,1868,131,217,220,3420,Rawah,7745,1
2447,34,9,120,55,335,219,221,137,458,Cache la Poudre,2717,6
2995,111,23,300,128,6160,252,208,71,4095,Rawah,7745,2
3261,343,13,780,185,1075,194,220,165,2155,Commanche Peak,7202,2
2737,21,11,180,10,1855,212,216,139,1310,Rawah,7745,2
3411,169,15,459,254,1620,230,245,142,708,Commanche Peak,8776,7
3014,97,11,85,10,6305,238,224,116,3165,Rawah,7745,2
2946,155,10,212,44,3352,232,241,140,1784,Rawah,7746,2
3186,52,8,30,4,5032,225,222,131,751,Rawah,7201,1
3058,299,18,212,37,2860,166,230,203,2477,Commanche Peak,7700,1
3157,84,7,362,21,4500,230,228,131,2007,Rawah,7745,2
3050,23,14,658,6,4134,211,209,132,3292,Rawah,7745,2
2772,301,15,85,16,2244,176,232,196,927,Commanche Peak,7755,2
3185,13,12,979,109,2942,208,215,142,2385,Commanche Peak,7756,2
2944,74,21,552,-81,721,240,194,75,1666,Rawah,7746,2
2987,39,10,268,30,3978,221,218,131,1106,Rawah,7745,2
2905,232,29,420,-31,3492,161,251,215,1374,Commanche Peak,4758,2
3312,18,5,120,1,1719,216,230,151,3092,Rawah,8771,1
2985,225,10,499,55,3469,206,250,180,1146,Rawah,4744,2
2229,7,29,67,39,1452,172,169,122,787,Cache la Poudre,4703,3
3169,120,20,376,77,277,249,219,89,3946,Neota,7201,2
3167,60,8,60,-1,2068,226,224,132,658,Rawah,7202,1
2974,315,13,330,53,1765,184,229,184,626,Commanche Peak,7755,2
3206,219,6,210,10,6112,213,246,169,1452,Rawah,7201,2
3001,0,3,532,134,5769,215,234,156,4158,Rawah,7745,2
3306,0,5,832,78,2136,213,231,156,847,Commanche Peak,7756,1
3292,350,18,339,100,1515,184,206,159,2676,Rawah,7202,1
3186,93,4,90,-1,5494,226,233,142,3015,Rawah,7202,2
2837,86,13,240,70,1719,239,217,107,1753,Commanche Peak,7757,2
2762,79,12,258,39,2581,236,218,112,6788,Rawah,4744,2
2922,123,14,134,29,3463,243,229,112,2313,Rawah,4744,2
3024,312,14,85,19,1259,181,229,188,1430,Commanche Peak,7202,2
2991,306,8,384,73,4587,197,235,178,1950,Rawah,4744,2
3054,99,6,589,82,2584,231,231,134,2239,Commanche Peak,7756,1
3053,111,6,67,5,3845,230,234,137,404,Rawah,7745,1
2908,19,17,467,82,659,205,202,129,757,Commanche Peak,7755,2
3045,343,18,319,66,2375,181,211,166,2255,Commanche Peak,7700,1
2635,40,7,324,23,949,221,224,139,908,Rawah,4744,2
3041,305,4,309,19,2254,209,237,167,1276,Rawah,7202,1
2648,21,14,201,6,3319,210,210,134,2938,Commanche Peak,4704,1
3401,56,5,488,-12,808,224,228,140,726,Neota,8776,7
2571,28,4,247,26,1348,218,232,150,1442,Commanche Peak,2703,5
3176,117,13,150,5,4906,241,228,114,2281,Rawah,7745,1
3021,150,10,247,0,513,233,240,137,1123,Rawah,7201,1
3272,70,17,212,65,2042,236,205,96,1997,Commanche Peak,7757,2
3134,213,13,90,11,2357,208,252,178,841,Commanche Peak,7756,2
3326,13,9,604,92,778,211,221,146,1565,Commanche Peak,7756,7
2875,84,31,201,85,2292,245,171,0,1899,Commanche Peak,4758,2
3182,82,9,67,0,4321,233,225,124,3154,Rawah,7745,1
2943,124,28,175,85,959,253,206,60,1310,Commanche Peak,7757,2
2850,334,13,175,46,4105,190,222,171,5232,Rawah,7745,2
3391,85,6,201,15,2888,228,230,136,2086,Rawah,8772,1
3367,131,15,815,128,2850,243,231,112,2409,Commanche Peak,8772,7
3150,249,16,371,84,5798,184,250,203,2300,Rawah,7746,2
2667,37,14,108,12,1500,219,208,122,1905,Commanche Peak,4704,2
2907,330,20,618,23,1276,169,212,180,1213,Commanche Peak,7756,2
3392,195,7,285,0,3059,219,246,162,272,Commanche Peak,8771,1
2995,353,9,95,3,2621,204,224,158,2079,Commanche Peak,7201,1
3230,267,13,218,11,1019,185,245,199,2431,Commanche Peak,7202,2
2757,99,8,30,-1,2018,233,229,128,934,Rawah,7202,2
3008,163,8,674,63,2165,228,242,147,2419,Commanche Peak,7756,2
2997,297,12,170,37,2300,186,236,190,531,Rawah,7745,2
2918,70,14,350,54,2998,235,212,106,2496,Rawah,7745,2
3021,341,9,571,49,5552,202,228,164,6558,Rawah,7745,2
3025,250,18,488,71,1282,178,250,207,390,Commanche Peak,4758,2
3241,163,12,319,76,1627,231,243,141,1505,Neota,7757,1
2989,144,6,120,8,1650,229,239,143,1471,Rawah,7202,2
2976,53,7,120,3,2661,224,225,135,218,Rawah,7102,1
3024,5,11,210,20,5228,205,218,149,4491,Rawah,7745,2
3120,26,23,285,13,1620,202,184,109,1677,Commanche Peak,7755,2
2755,74,7,124,0,1883,229,227,132,1584,Rawah,7745,2
2775,141,15,30,-2,3861,240,235,121,1237,Rawah,7202,2
3254,10,10,510,62,904,209,220,148,2089,Rawah,8772,7
3231,126,10,430,126,1358,237,233,126,2471,Rawah,7745,1
2489,344,26,0,0,1624,160,191,164,450,Commanche Peak,4703,3
2693,28,24,350,-22,981,203,180,102,2372,Rawah,7745,2
2850,260,34,134,82,2218,121,235,240,1516,Commanche Peak,4758,1
3152,67,6,0,0,4875,227,228,135,2200,Rawah,7745,1
2701,77,5,480,-6,1077,227,230,138,2029,Rawah,7745,2
2909,340,19,582,203,2886,177,210,169,1744,Rawah,7745,2
3304,270,9,228,45,3603,198,243,185,1848,Commanche Peak,7756,1
2968,11,6,495,141,5032,214,228,151,5212,Rawah,7102,1
3113,175,12,365,13,3605,226,246,151,1012,Rawah,7745,1
2757,352,16,384,79,2821,191,211,157,1347,Commanche Peak,7756,5
3310,54,10,424,86,2806,226,218,124,3275,Commanche Peak,7756,7
2942,318,16,391,88,5086,175,223,187,497,Rawah,7745,2
2952,67,5,242,33,3804,226,229,138,5412,Rawah,7745,2
2771,36,10,247,8,1560,219,218,133,1793,Rawah,4744,1
3008,355,10,433,89,3042,203,222,157,769,Commanche Peak,7756,2
2989,8,12,751,210,2970,206,216,147,947,Commanche Peak,7790,2
3132,72,3,108,-3,4569,223,233,146,1872,Rawah,7201,1
3139,101,10,497,49,3417,236,227,121,3300,Rawah,7745,1
3182,90,9,216,6,5312,234,226,123,2980,Rawah,7745,2
3378,317,9,384,43,1528,197,233,175,792,Commanche Peak,8771,7
3126,108,12,180,15,240,240,226,115,5451,Neota,7202,1
2886,130,8,503,49,2521,233,236,135,2474,Rawah,7745,2
2972,299,5,430,55,5460,206,238,171,2463,Rawah,7746,2
3030,215,6,108,-9,3323,214,246,168,1008,Commanche Peak,7756,2
2959,31,8,469,50,4749,218,222,140,5426,Rawah,4744,2
3313,354,2,408,90,4497,215,235,157,2170,Commanche Peak,7201,1
3235,307,17,631,17,3635,172,228,196,1302,Commanche Peak,7201,1
2979,302,14,30,7,3419,181,233,192,1909,Commanche Peak,7201,1
2204,309,23,127,30,1263,152,218,204,1057,Cache la Poudre,4703,3
2952,72,13,108,24,4656,235,214,108,4533,Rawah,7745,2
3129,277,6,95,0,990,205,241,175,1492,Commanche Peak,7202,1
3044,263,6,256,18,679,206,243,175,872,Commanche Peak,4758,1
2926,355,9,175,-12,5803,206,224,157,3523,Rawah,7102,2
2928,144,23,150,21,1292,245,229,100,711,Rawah,7745,2
3005,106,20,234,63,2279,249,211,81,808,Rawah,7746,2
2668,35,18,120,37,2220,216,199,113,850,Commanche Peak,4703,2
2710,39,28,150,37,1779,209,167,78,2011,Commanche Peak,4703,2
2865,69,29,67,25,120,235,169,45,1182,Rawah,7745,1
3011,14,14,1008,213,2885,206,210,139,1092,Commanche Peak,7790,2
3211,351,15,360,39,4481,192,213,158,1652,Rawah,7745,1
3027,326,9,30,1,819,199,231,171,1144,Commanche Peak,7755,1
2193,31,44,124,102,484,168,110,41,309,Cache la Poudre,4703,6
3171,0,11,258,53,3236,203,219,153,2474,Commanche Peak,7755,1
3257,111,15,0,0,1273,245,222,101,3181,Neota,7202,2
2887,239,27,150,52,805,161,251,218,684,Commanche Peak,4758,2
3230,117,17,480,92,677,246,222,99,2106,Rawah,7201,2
3296,357,12,134,13,2073,201,218,155,2743,Rawah,8772,7
2982,78,10,201,-6,1577,234,221,118,1654,Rawah,7745,2
2975,212,9,785,79,6048,213,248,171,5660,Rawah,7745,2
3140,27,2,633,59,1693,218,234,153,2856,Commanche Peak,7202,1
2970,335,13,390,49,1608,191,223,171,466,Commanche Peak,7755,2
2991,22,8,525,-9,3255,215,222,144,5783,Rawah,7102,1
2698,221,15,30,1,1680,201,253,186,1213,Commanche Peak,2705,2
2968,297,4,319,59,4186,208,238,169,2253,Rawah,7746,2
2801,153,12,342,3,450,234,240,135,474,Rawah,7746,5
3336,270,18,190,53,3470,172,243,210,1556,Commanche Peak,7756,1
2387,48,17,42,-3,703,224,202,106,847,Cache la Poudre,4703,3
2999,250,24,510,290,2423,160,248,220,1167,Commanche Peak,4758,2
3091,30,18,480,-14,2136,212,198,117,1590,Commanche Peak,7755,2
2780,172,8,0,0,1061,226,244,151,3066,Commanche Peak,7102,1
3436,60,23,685,2,2527,231,186,76,1994,Rawah,8776,1
2912,18,10,594,114,3283,213,220,143,636,Commanche Peak,7757,2
3190,7,14,558,27,2212,201,211,145,1168,Commanche Peak,7755,1
2798,289,28,335,150,1140,132,224,226,1477,Commanche Peak,7710,2
2931,53,10,350,57,1900,226,218,126,2554,Commanche Peak,7756,2
3159,97,6,150,5,3907,229,232,137,362,Commanche Peak,7757,1
3165,72,9,108,-8,4975,231,223,125,2274,Rawah,7201,1
2810,62,23,569,266,1318,233,185,72,933,Commanche Peak,4758,2
2812,3,12,67,8,1687,204,217,150,1705,Commanche Peak,6102,5
3015,90,4,85,1,3065,226,233,143,1595,Commanche Peak,7202,1
2951,82,14,85,11,3778,239,214,102,2103,Rawah,7745,2
3050,330,5,510,53,2717,207,233,165,1068,Commanche Peak,7756,1
2955,287,14,408,-33,1359,180,239,198,1802,Rawah,7745,1
2848,51,15,0,0,810,226,207,110,335,Commanche Peak,7202,2
2988,133,10,212,-25,3717,236,236,130,5582,Rawah,7102,1
3200,99,21,306,24,5359,249,205,73,2876,Rawah,7745,2
3069,275,12,330,148,2763,188,243,194,2510,Commanche Peak,7755,2
3098,32,12,120,16,4954,217,214,130,1430,Rawah,7201,1
2486,317,25,421,225,511,146,209,199,598,Cache la Poudre,4703,3
3102,262,10,150,16,1489,194,246,190,2064,Commanche Peak,7202,1
3169,4,21,534,-9,1487,188,195,140,2220,Commanche Peak,7700,1
2827,85,34,272,172,277,245,163,19,2103,Rawah,7746,5
3242,88,13,175,23,1205,239,218,107,2694,Commanche Peak,7756,2
2837,107,13,90,0,342,242,223,108,1591,Rawah,7745,2
3070,83,16,30,7,1567,241,211,96,3121,Commanche Peak,7202,1
2985,257,13,589,89,5744,190,247,195,5541,Rawah,7745,2
2896,20,13,664,135,1106,210,211,135,2541,Commanche Peak,4704,2
2831,256,25,277,183,1706,153,246,225,1485,Commanche Peak,2705,2
3142,153,14,532,-6,5905,236,240,131,1377,Rawah,7745,2
3314,77,11,153,23,4241,234,219,115,3677,Commanche Peak,7202,1
2607,27,10,175,-16,3245,216,219,138,2697,Commanche Peak,4704,1
2808,139,9,30,-2,2216,234,238,135,2868,Rawah,7746,1
2987,86,7,150,23,1477,230,229,132,1974,Rawah,7201,2
2815,88,23,324,142,1116,247,196,66,484,Commanche Peak,7700,6
2966,60,10,309,78,1929,228,219,123,1182,Rawah,7745,2
3112,355,10,270,27,531,203,222,157,859,Neota,7201,1
3025,344,8,379,52,2613,205,228,162,272,Rawah,7745,1
2875,53,27,162,85,511,224,173,67,607,Rawah,7201,1
2325,12,30,30,14,1350,175,164,112,878,Cache la Poudre,4703,3
3162,64,6,85,1,1922,226,228,136,511,Rawah,7202,1
2808,21,7,335,20,1048,216,226,147,1290,Commanche Peak,4704,1
3147,5,20,330,51,601,190,196,139,1702,Rawah,7201,2
2700,22,8,127,1,870,215,224,145,1429,Rawah,4744,1
3249,100,26,201,91,4974,252,196,56,1559,Rawah,7746,1
3374,246,10,258,119,3420,199,248,186,518,Rawah,8772,1
2966,100,17,108,21,3863,246,214,91,2041,Rawah,7745,2
2688,262,14,95,21,1129,184,246,201,1749,Rawah,7746,2
3158,62,19,342,75,2969,233,198,91,878,Commanche Peak,7700,1
2151,12,32,335,-29,816,171,160,110,789,Cache la Poudre,4703,6
3183,108,2,408,22,1253,223,236,149,1866,Neota,7101,1
3033,56,3,446,50,3133,222,232,146,607,Commanche Peak,7756,2
3031,147,38,560,254,972,239,206,58,895,Rawah,7746,2
2396,211,28,201,126,1218,185,252,188,497,Cache la Poudre,2702,6
3386,58,18,685,104,2404,230,198,94,2112,Rawah,8776,1
2380,242,17,85,26,277,185,252,202,319,Commanche Peak,2704,6
3406,172,17,420,177,3812,229,246,142,2866,Commanche Peak,8776,1
2967,59,7,0,0,1706,226,226,134,3510,Rawah,7202,1
3109,65,5,150,0,6721,225,230,140,2704,Rawah,7745,2
3032,301,10,42,6,3397,193,236,183,258,Rawah,7202,1
3037,129,3,750,151,5753,225,237,147,5300,Rawah,4744,2
3250,101,11,474,43,1302,239,225,115,2580,Commanche Peak,7757,2
3014,68,17,457,39,4252,235,205,96,4872,Rawah,7745,2
3191,104,9,361,49,2932,236,229,124,4991,Rawah,7745,1
3244,48,26,234,65,4091,220,175,74,3178,Rawah,7745,1
2759,194,10,306,20,1980,219,248,163,1237,Rawah,7745,2
2543,38,14,330,39,390,219,208,121,841,Rawah,4744,2
2789,203,14,0,0,3304,212,252,172,1626,Commanche Peak,7756,2
3094,4,18,192,60,4959,194,203,144,446,Rawah,7745,1
2950,328,9,30,8,4729,198,230,171,2229,Rawah,7202,5
3042,221,16,514,73,5507,198,254,188,1044,Rawah,7745,2
3140,202,5,0,0,1848,218,244,163,2005,Commanche Peak,7202,1
2843,162,21,0,0,3008,235,240,125,1368,Commanche Peak,4758,2
2805,148,3,376,18,2172,224,239,151,1995,Rawah,4744,2
3045,40,4,90,7,1620,220,231,148,997,Commanche Peak,7755,1
2534,31,20,85,14,1218,210,193,112,1557,Commanche Peak,4703,3
3073,45,3,228,42,1351,220,233,150,2711,Rawah,7745,2
3182,289,11,108,23,4897,190,239,189,1283,Rawah,7745,1
3237,129,15,134,34,2579,243,230,112,2761,Rawah,7746,1
2705,73,5,0,0,2207,226,230,139,2498,Commanche Peak,4704,5
3079,117,10,342,12,1499,237,231,125,1464,Rawah,7745,1
3072,109,18,816,262,830,248,217,91,1315,Rawah,7745,1
2962,43,10,60,9,1110,222,218,130,127,Commanche Peak,7756,2
3277,298,16,335,63,618,175,233,198,1064,Neota,7757,1
2687,57,10,60,7,582,227,219,125,1302,Rawah,7202,2
3095,358,8,127,13,671,208,225,155,1680,Rawah,7202,2
3202,122,13,42,5,4487,242,229,115,3648,Commanche Peak,7201,1
3192,354,19,350,51,2310,184,203,154,1383,Commanche Peak,7756,2
3252,306,6,150,6,5560,203,237,173,552,Rawah,8771,1
2236,270,30,382,188,424,128,233,236,828,Cache la Poudre,2702,3
2763,130,20,212,56,1611,248,225,96,1064,Commanche Peak,7756,2
3067,281,4,660,33,6279,209,240,169,3085,Rawah,7745,2
2274,49,19,67,7,150,224,196,99,979,Cache la Poudre,4703,6
2641,56,10,0,0,1060,227,218,124,6091,Rawah,4744,2
2916,324,6,150,10,4818,204,233,168,3968,Rawah,7202,1
2858,146,5,365,57,2661,227,239,146,2681,Rawah,4744,2
3230,286,7,283,51,4487,201,240,179,2965,Rawah,7201,1
2731,151,9,150,8,1926,231,240,140,1150,Rawah,4744,2
2862,217,9,30,0,4206,210,249,175,3630,Rawah,7202,1
3305,179,18,295,56,3254,224,248,149,1168,Commanche Peak,7756,2
3239,246,13,120,11,600,193,250,194,1263,Neota,8776,1
2985,187,26,335,138,5413,213,248,153,607,Rawah,7746,2
2782,24,13,60,8,990,213,211,133,3190,Commanche Peak,7700,1
3189,95,17,272,13,5333,245,213,92,2914,Rawah,7745,2
2995,152,5,175,23,5072,226,240,149,4734,Rawah,7745,2
3276,195,17,384,126,1570,215,252,166,4153,Neota,7756,1
3287,240,5,350,64,3090,210,244,172,3031,Commanche Peak,7756,2
2711,67,20,201,37,218,236,196,84,2316,Rawah,7745,5
3020,68,25,306,151,5370,236,183,63,1248,Rawah,7745,2
2616,134,13,212,46,774,241,233,119,2287,Rawah,4744,2
2315,286,28,90,38,1110,132,226,228,759,Cache la Poudre,4703,6
