Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
3132,102,13,366,3,3277,242,222,107,4765,Rawah,7745,1
2968,33,15,134,-16,4595,216,207,123,2394,Rawah,7745,2
2962,33,20,297,49,4643,212,192,109,4231,Rawah,7202,1
2465,45,5,30,1,67,221,229,143,1230,Commanche,4703,6
2371,122,13,127,25,1359,242,229,114,531,Cache,2717,3
3147,297,8,285,16,3305,196,238,181,808,Rawah,7745,2
3006,338,12,618,7,1919,194,223,168,960,Commanche,7755,1
3208,352,5,470,66,2809,211,231,158,4624,Rawah,8772,1
3027,80,8,474,52,4177,231,225,127,4857,Rawah,7745,2
3338,9,13,90,25,2167,205,213,144,2195,Neota,8771,1
3048,308,31,404,235,1140,119,203,215,1245,Commanche,7757,1
3424,51,6,484,95,1252,223,227,139,3873,Neota,8703,1
2972,175,9,446,66,5718,225,245,153,2718,Rawah,7746,2
2910,86,15,90,-7,1218,241,213,98,1624,Rawah,7746,2
2182,354,40,90,70,649,125,140,130,350,Cache,4703,3
2896,101,10,108,16,4350,236,227,121,5846,Rawah,7746,2
3205,162,3,0,0,3074,222,240,153,4911,Rawah,7745,1
3302,126,16,424,82,1429,245,227,106,2096,Commanche,7756,1
2399,183,17,210,58,752,222,249,154,1209,Commanche,2703,3
3100,28,10,268,36,5130,216,218,137,2791,Rawah,7201,1
2591,43,29,162,81,1015,211,163,69,1195,Commanche,7757,2
2669,195,7,108,22,1934,219,246,162,1896,Commanche,2705,3
3396,185,9,1062,157,2976,222,246,158,1600,Commanche,8771,7
2853,12,14,42,6,2654,205,211,141,2414,Commanche,7201,1
2335,78,29,153,83,1383,242,175,42,1150,Cache,2703,3
3118,63,8,30,-1,1959,228,223,128,2871,Rawah,7745,2
3008,48,21,182,40,5140,222,190,92,2322,Rawah,7745,1
2917,228,16,201,71,2055,194,253,193,1198,Commanche,4758,2
3014,165,19,433,151,6485,233,243,133,3928,Rawah,7746,2
2913,151,12,60,0,5364,236,240,132,3982,Rawah,7745,2
2755,160,10,153,25,2527,231,242,142,2178,Commanche,4704,3
3221,27,18,120,22,2197,209,198,119,969,Rawah,7201,1
2632,67,29,42,27,1338,234,167,44,1061,Commanche,7757,2
3126,140,7,120,-5,277,231,238,139,5120,Neota,7202,2
3058,97,4,0,0,3661,226,234,143,446,Rawah,7745,2
3082,318,14,150,40,631,183,227,184,997,Neota,7201,1
2854,307,24,180,79,2155,146,217,208,1266,Commanche,4758,1
3090,298,9,124,-8,765,194,237,183,1965,Neota,7700,2
3180,155,35,716,299,1107,235,218,80,2732,Rawah,7745,1
2859,76,6,466,86,1998,228,229,136,2932,Rawah,7746,2
2830,81,14,180,51,661,238,214,104,934,Rawah,7746,2
2494,45,10,162,21,540,223,218,129,1429,Cache,2717,3
2766,8,13,182,44,2560,205,214,145,2475,Rawah,7745,2
2908,205,15,642,271,1047,210,253,174,1772,Commanche,7756,2
3056,222,14,127,0,2183,202,252,185,297,Commanche,7756,2
2676,313,17,150,41,1124,171,224,193,1986,Rawah,7745,2
2273,319,22,108,54,192,156,213,194,666,Cache,4703,2
3261,221,4,767,130,1900,215,244,166,2290,Commanche,7755,1
2690,110,10,95,8,1740,238,229,120,5666,Rawah,7745,2
2866,60,4,30,0,3716,223,231,144,2817,Rawah,7202,2
2927,79,5,124,-1,964,226,231,139,2250,Rawah,7202,2
2834,19,9,510,49,3282,214,220,143,6378,Rawah,4744,2
2866,148,10,361,24,2372,234,239,136,2071,Commanche,7702,5
2850,328,22,153,21,2616,162,209,184,1124,Commanche,7755,2
3007,158,16,124,9,1611,235,241,131,2382,Commanche,7757,2
3006,280,4,170,39,391,208,240,170,524,Neota,7201,2
3084,51,3,247,25,1237,221,232,148,1443,Neota,7202,2
2869,359,11,295,-14,1552,204,220,154,2917,Commanche,4704,1
2210,48,22,0,0,800,223,187,88,1071,Cache,4703,4
2709,63,7,190,20,2038,227,225,132,5689,Rawah,4744,2
2876,354,10,0,0,3178,204,223,157,2642,Rawah,7202,2
3172,295,10,285,19,1559,193,238,185,301,Commanche,7202,1
3225,90,1,323,4,5828,220,237,153,1814,Rawah,7201,1
3079,149,21,323,56,2758,242,233,109,1381,Commanche,7757,2
2824,354,6,0,0,2605,209,229,158,2202,Rawah,7202,2
2736,57,10,108,22,2642,227,219,125,4676,Rawah,7745,2
3077,202,5,234,18,450,218,244,163,1544,Commanche,7756,2
3061,182,14,430,96,1409,224,248,154,573,Commanche,4758,2
2332,64,19,42,4,366,234,199,90,560,Commanche,4703,2
3202,102,25,484,185,3485,252,200,61,1980,Commanche,7757,1
3095,12,18,552,51,1260,198,200,135,2047,Commanche,7700,1
2725,109,24,30,6,2177,253,205,65,339,Commanche,4758,2
2485,100,20,182,42,805,249,208,79,959,Commanche,4704,2
3233,241,7,283,20,5988,206,246,178,1100,Rawah,7201,1
3026,305,15,120,31,2402,178,231,193,1471,Commanche,7755,2
3073,305,17,685,303,990,171,229,197,1455,Commanche,7755,1
3163,247,13,201,32,1786,194,249,193,2100,Commanche,7755,1
2746,19,11,360,66,1645,212,217,141,2018,Commanche,4704,3
3201,16,12,631,106,5801,209,214,141,1397,Rawah,7745,1
3149,54,12,339,59,5050,227,213,117,3293,Rawah,7746,1
2308,323,23,319,136,865,154,209,191,1184,Cache,4703,6
2709,325,9,270,78,1172,197,230,172,1994,Rawah,7745,2
2675,16,12,85,11,3487,209,214,140,3074,Commanche,4703,1
3036,100,7,124,2,4262,231,231,133,2571,Rawah,7745,2
2983,170,7,459,38,1933,225,243,152,2405,Commanche,7756,2
3158,331,18,150,40,1312,174,215,179,2250,Rawah,7745,1
3431,335,16,1026,291,4268,182,217,173,2631,Commanche,8776,7
3168,62,8,90,13,4482,227,223,130,2979,Rawah,7202,1
3174,23,5,446,68,1006,217,228,148,2402,Commanche,7755,2
2928,281,34,210,124,1954,111,221,239,1165,Commanche,7757,2
2863,99,8,212,31,1914,233,229,128,2374,Rawah,7745,2
3062,8,24,210,-9,955,184,183,129,1358,Commanche,7201,1
3185,143,23,120,28,4149,246,228,97,3107,Commanche,7201,1
2330,78,12,30,-5,366,235,219,114,532,Commanche,4703,2
3049,146,5,30,-2,2746,227,239,146,1240,Commanche,7202,2
2826,297,13,42,3,2529,184,236,192,2377,Rawah,7745,1
3256,57,8,30,3,1860,226,223,131,2799,Rawah,7201,1
2704,51,9,124,17,1854,225,220,128,3804,Rawah,4744,2
3172,162,3,180,7,3632,222,240,153,4624,Rawah,7745,1
3059,344,6,256,37,2092,208,230,161,1415,Rawah,7202,1
2611,47,16,67,8,1506,224,204,110,1008,Commanche,7700,2
2447,340,13,402,177,891,192,220,167,924,Cache,2717,6
3238,256,7,323,59,4554,204,245,179,2965,Rawah,7201,1
3312,161,9,552,98,942,230,242,144,2643,Commanche,7756,2
3241,358,6,631,38,1773,210,228,156,1041,Commanche,7755,1
3403,174,7,1149,186,3046,224,244,153,1448,Commanche,8771,7
3286,301,8,108,2,4876,197,237,179,3075,Commanche,8771,7
2974,251,11,30,3,3260,196,248,189,1310,Commanche,7202,1
3298,333,2,153,6,5536,214,236,160,531,Rawah,8771,1
2722,29,13,212,31,1747,215,211,130,3573,Rawah,4744,2
3021,88,8,85,0,4115,232,227,128,2524,Rawah,7745,2
2827,199,24,60,13,1410,204,252,171,2202,Commanche,4758,2
2134,138,27,242,70,470,249,219,79,866,Cache,2703,3
2481,58,10,30,9,524,228,218,123,418,Cache,4703,2
2766,54,12,579,23,1423,227,214,118,942,Rawah,4744,2
3004,0,4,170,16,5953,214,232,156,3522,Rawah,7745,2
3316,106,11,360,34,1973,239,227,117,2483,Rawah,8771,1
2478,347,25,234,112,799,163,190,159,1510,Cache,4703,2
3154,207,16,150,13,2442,208,253,176,924,Commanche,7756,2
2492,65,25,216,0,866,234,182,66,876,Commanche,4703,2
2701,76,12,285,75,2447,234,218,114,2423,Commanche,4703,2
2955,105,16,85,23,4586,245,219,99,1397,Rawah,7746,2
2952,348,8,306,0,4327,205,227,160,1989,Rawah,7202,2
2890,47,20,108,31,1530,222,192,96,2812,Commanche,7700,1
3159,122,4,150,19,912,228,236,143,2193,Rawah,7201,1
3018,11,8,120,-3,1006,212,224,150,283,Commanche,7700,1
2561,347,5,124,19,1055,210,231,160,4993,Rawah,6731,2
2642,84,18,268,57,1075,243,206,87,1718,Rawah,7746,2
2666,189,21,95,42,1968,215,250,159,1998,Commanche,2705,3
3282,108,2,424,24,6060,223,236,149,537,Rawah,7201,1
3146,307,20,127,9,3869,162,224,200,1777,Rawah,7700,1
3094,138,13,212,45,3451,239,235,124,830,Rawah,7745,1
2209,359,19,270,125,1188,188,201,148,541,Cache,2717,3
3226,0,7,0,0,3624,210,228,155,4133,Rawah,7101,1
2955,264,9,446,49,5645,199,244,185,2521,Rawah,7746,2
2788,162,23,216,121,3181,235,238,120,6120,Rawah,7746,2
3188,65,16,376,46,2965,233,207,101,4366,Rawah,7202,1
3110,265,8,426,44,2376,199,244,184,2492,Commanche,7756,2
2987,55,11,0,0,953,227,215,120,2687,Commanche,7202,1
3060,241,9,579,63,2914,204,248,181,934,Commanche,7756,2
3051,141,18,95,30,759,243,233,112,331,Commanche,7757,2
3218,186,7,175,20,5445,222,246,158,1149,Rawah,7745,1
3027,289,16,541,-93,1895,172,236,204,2287,Commanche,7755,2
3092,153,22,339,92,600,240,235,112,1528,Commanche,7201,2
3121,90,4,277,41,1022,226,233,143,2647,Commanche,7755,2
2217,13,18,120,30,1050,200,201,134,324,Cache,4703,3
3272,57,8,626,5,872,226,223,131,5611,Neota,7201,1
2952,324,4,30,2,1092,209,235,165,212,Commanche,7202,2
3391,250,16,295,81,3705,185,250,202,883,Rawah,8772,1
3064,144,6,150,-4,1129,230,239,143,3190,Commanche,7757,1
2531,314,15,30,5,1401,178,227,188,1692,Commanche,2703,2
2809,34,14,192,9,3313,217,209,124,5300,Rawah,4744,2
2748,31,19,42,13,1421,211,194,112,2531,Commanche,4703,2
2969,281,8,270,54,2936,199,241,182,1443,Commanche,7755,2
2855,225,24,150,80,2495,179,254,202,591,Commanche,4758,2
2742,73,8,335,25,1366,230,225,128,2321,Rawah,7745,2
2880,90,31,190,53,5541,249,175,31,4447,Rawah,7745,2
3349,122,15,626,128,1888,244,227,109,2420,Neota,7757,2
2840,315,27,85,32,5086,137,206,203,4659,Rawah,7745,2
2939,45,8,255,26,4822,223,223,135,3867,Rawah,7202,1
2792,76,21,108,26,2259,241,195,74,569,Commanche,4703,2
2938,22,13,421,135,1282,212,212,135,2680,Commanche,7756,2
2659,90,5,134,10,551,227,232,139,1415,Rawah,4744,2
2945,71,12,67,-3,6033,233,216,113,3790,Rawah,7700,1
2393,156,13,497,50,595,234,241,135,890,Cache,2704,3
3306,183,18,420,100,1718,222,249,153,1618,Commanche,7757,1
3011,336,8,134,11,845,203,230,166,1195,Neota,7201,2
3051,95,5,30,2,3314,229,232,138,641,Rawah,7745,1
2653,131,5,309,1,618,228,237,143,1477,Rawah,4744,2
2972,62,8,0,0,2028,227,223,130,2657,Commanche,7202,1
3003,323,16,182,47,4264,178,222,183,400,Rawah,7745,1
3166,336,20,395,90,1080,171,208,174,1756,Commanche,7757,2
2607,19,10,150,35,1430,213,219,142,4894,Rawah,4744,2
2901,150,11,162,32,3212,235,240,134,2503,Rawah,4744,2
2799,60,19,0,0,256,231,197,90,1478,Rawah,7745,5
2640,41,10,0,0,1072,221,218,131,1976,Rawah,4744,2
2864,19,14,150,0,1594,208,209,135,2290,Rawah,7745,2
3123,112,18,108,17,3603,248,217,90,4196,Rawah,7746,1
3099,230,7,532,-18,2350,209,247,175,1573,Commanche,7756,2
3203,95,12,446,104,404,239,222,112,2605,Neota,7756,2
2955,122,19,255,115,5895,248,222,94,4267,Rawah,7746,2
3231,72,12,30,5,2771,233,217,115,1718,Commanche,8771,1
3357,63,5,470,35,997,225,229,139,2495,Commanche,7756,7
3308,122,9,190,40,3247,236,233,127,666,Commanche,8771,1
2787,35,18,150,44,1343,215,197,112,1124,Commanche,7757,1
3276,328,9,313,69,1538,199,230,170,2669,Commanche,7756,1
3142,43,11,404,42,2828,222,217,128,2750,Commanche,7756,2
2737,148,14,90,4,451,238,238,126,2451,Rawah,7745,2
3042,188,16,242,25,1542,219,250,159,509,Commanche,4758,2
3178,286,30,30,21,3046,123,223,232,2377,Rawah,7700,1
3274,47,9,272,116,5011,223,220,131,1638,Rawah,7745,1
3370,201,13,564,170,2552,214,251,169,805,Commanche,7756,1
2809,17,22,424,-3,3185,196,188,121,2490,Commanche,4703,1
2212,251,38,108,82,633,114,235,241,700,Cache,4703,3
3208,262,15,124,36,2652,182,246,202,1170,Commanche,7202,1
3130,249,7,470,76,400,204,246,179,870,Commanche,7756,2
3077,45,13,256,30,6736,223,211,120,2980,Rawah,7102,2
3199,167,3,569,15,1182,222,240,154,2067,Commanche,7756,2
3138,170,14,636,97,808,230,245,143,1885,Commanche,7757,2
3032,80,7,108,3,1844,229,228,133,1741,Rawah,7746,1
3230,84,6,531,117,1146,229,229,133,1953,Rawah,8771,1
3188,189,18,175,21,552,218,251,159,1239,Rawah,7201,1
3252,349,10,95,24,1500,202,224,160,765,Commanche,7755,1
3192,154,18,616,-22,741,238,238,123,2046,Commanche,7757,2
2925,324,34,212,84,1587,115,182,194,1146,Commanche,7757,1
2878,254,30,390,229,1928,138,242,233,1535,Commanche,4758,2
2639,108,2,404,123,1556,223,236,149,1812,Commanche,2703,3
2988,40,27,342,83,2060,211,169,77,1839,Commanche,7757,2
3033,304,7,85,0,805,201,237,175,1756,Neota,7202,1
2889,15,14,430,94,3124,207,211,139,1188,Commanche,7756,2
3461,106,21,443,223,3692,250,210,78,3357,Commanche,8772,7
3027,273,4,127,-23,2165,209,241,170,874,Commanche,7755,2
2909,349,13,390,25,1804,195,218,161,2952,Commanche,7756,1
2863,328,17,85,11,2947,177,218,179,2728,Rawah,7745,2
3397,190,11,371,4,3141,220,249,161,182,Commanche,8771,1
2771,212,6,153,19,2370,215,246,168,1613,Rawah,4744,2
3153,126,4,1248,206,3010,227,237,144,1670,Commanche,7756,2
3057,86,24,467,190,1894,246,192,62,2722,Commanche,7757,1
3179,144,16,319,101,277,241,235,119,2581,Neota,7756,1
3386,90,8,306,104,2132,232,228,129,2742,Rawah,8776,1
3180,117,13,339,64,2523,241,228,114,2954,Commanche,7700,1
2599,72,13,216,36,1211,234,215,111,1365,Commanche,4704,2
2883,47,13,0,0,1679,224,212,120,1253,Commanche,7755,2
3062,235,11,577,94,2854,200,250,187,1189,Commanche,7756,1
2955,166,10,30,3,4174,229,244,147,2277,Rawah,7746,2
2684,85,20,180,60,1565,244,202,78,335,Rawah,7745,2
2277,288,19,120,44,1410,163,234,210,618,Cache,2703,6
2970,276,15,134,-4,1221,179,242,202,778,Commanche,7756,2
2966,181,26,313,115,5454,218,245,143,646,Rawah,7746,2
2786,29,13,600,-1,732,215,211,130,1179,Commanche,4704,2
2918,335,4,339,78,3181,211,234,162,2292,Rawah,4744,2
2880,323,16,85,10,4053,178,222,183,5984,Rawah,7745,2
3119,117,19,400,64,469,249,218,89,1361,Commanche,7756,1
3141,105,12,108,13,4963,240,225,113,2670,Rawah,7745,2
2712,26,11,418,78,474,215,215,136,361,Commanche,4703,2
2837,326,19,108,37,902,171,216,183,2084,Commanche,7700,2
3113,270,13,612,184,6004,186,244,197,1445,Rawah,7745,1
3141,183,22,474,126,1897,220,248,150,1025,Rawah,7745,2
3108,155,15,900,77,2992,236,240,130,2601,Commanche,7757,2
2943,180,7,60,4,1426,223,244,156,433,Commanche,7202,2
2365,252,22,474,140,510,166,249,217,1770,Cache,4703,3
3260,61,29,331,81,1710,229,168,52,2522,Commanche,7757,1
3135,214,15,430,49,120,204,253,181,2736,Commanche,7202,2
3106,31,13,300,37,3451,216,210,128,4938,Rawah,7745,2
3206,272,17,234,68,2442,174,243,208,967,Commanche,7756,1
2675,89,11,127,40,1822,236,223,117,5239,Rawah,7745,2
3449,84,4,830,164,2375,226,232,141,1320,Rawah,8776,1
3144,125,21,485,208,1657,249,221,89,2780,Commanche,7757,1
3127,357,8,228,19,2259,207,226,156,2407,Commanche,7756,1
3286,286,14,283,91,5071,179,239,199,1312,Rawah,7745,2
2787,215,22,67,14,1998,194,254,189,2539,Rawah,7746,2
3337,85,24,201,44,2147,246,191,60,2042,Commanche,8772,7
3190,7,11,30,2,1811,206,217,148,2042,Rawah,7745,1
3286,357,17,242,66,2873,192,208,152,2458,Commanche,7700,1
3002,304,11,256,55,569,191,235,184,890,Neota,7201,2
3017,0,10,150,18,2910,205,221,153,1611,Commanche,7756,2
3082,117,24,190,35,630,253,209,70,1477,Rawah,7746,1
2966,45,3,360,67,3332,220,233,150,2163,Rawah,7745,2
2598,230,8,153,78,1167,208,247,176,607,Commanche,4704,3
3044,201,13,509,-35,5844,214,251,169,2924,Rawah,7745,2
2117,22,30,162,93,570,186,161,96,541,Cache,4703,3
2929,153,7,309,-2,4306,229,240,145,5784,Rawah,7745,2
3201,52,6,30,-1,4094,223,227,140,1716,Rawah,7202,1
3020,97,12,270,48,2296,239,223,112,2416,Commanche,7756,1
3143,178,11,361,65,175,225,246,153,1784,Commanche,7202,2
2884,216,18,450,127,1425,199,254,186,1577,Commanche,7757,2
3122,323,14,190,36,5006,185,225,180,553,Rawah,7745,2
3293,320,16,604,188,3573,177,223,186,3608,Commanche,8776,7
3253,186,17,488,137,2763,220,250,157,3281,Commanche,7757,2
2770,64,12,162,34,2678,231,215,115,350,Commanche,4703,2
2969,36,23,234,64,2177,212,183,97,1770,Commanche,7757,1
2966,8,13,283,-9,1480,205,214,145,607,Commanche,7756,1
2968,30,9,379,49,4716,218,220,137,6158,Rawah,4744,2
3501,359,12,509,140,1337,202,219,153,1790,Neota,8776,7
3214,14,15,499,108,1080,205,208,137,2297,Commanche,7201,1
3004,167,17,603,137,5798,232,244,137,4031,Rawah,7745,2
2849,28,9,150,14,3172,217,220,138,4712,Rawah,4744,2
2130,71,34,120,66,175,235,154,22,362,Cache,2702,3
3148,102,15,85,8,2123,244,219,100,2107,Rawah,7745,1
3159,322,19,247,35,3918,167,217,188,1611,Commanche,7201,1
2986,98,11,201,36,228,238,224,115,1325,Rawah,7202,1
3014,124,13,531,15,5312,241,231,117,3034,Rawah,7746,2
2758,53,14,607,22,1290,227,210,113,911,Rawah,4744,2
2557,355,21,67,19,666,182,199,151,3206,Rawah,7745,2
2648,79,8,30,4,335,231,226,128,595,Rawah,7202,2
3249,64,13,180,-3,1772,232,212,110,2642,Rawah,7201,1
2573,321,21,108,44,150,162,215,190,1622,Rawah,7745,2
2620,42,7,331,8,853,221,225,139,841,Rawah,4744,2
2880,22,26,270,92,1693,193,174,106,2467,Commanche,7757,2
2776,80,11,192,25,1888,235,220,116,558,Commanche,7755,1
3056,121,29,446,130,2143,254,202,54,1706,Commanche,4758,2
2403,11,11,283,151,1209,209,218,146,1158,Cache,2703,3
2748,18,20,127,-42,127,200,193,124,350,Rawah,7746,1
3367,313,25,437,146,836,146,213,203,1245,Neota,7757,1
3229,215,20,938,-40,4057,196,254,187,1110,Commanche,7757,2
3159,345,13,624,66,3356,195,220,163,3139,Rawah,7745,1
2735,74,9,218,24,2160,231,223,125,2486,Commanche,7756,2
2825,144,12,85,24,2831,237,237,128,2363,Rawah,7745,2
2421,137,9,573,115,787,235,237,133,1224,Cache,2717,6
2561,320,29,124,60,1396,132,197,198,1789,Commanche,4703,6
3019,90,5,301,48,4392,227,232,139,930,Rawah,7746,1
3058,271,19,459,129,6064,167,242,213,1597,Rawah,7745,1
3350,335,26,379,128,816,154,196,176,1262,Neota,8776,1
2920,98,5,42,-2,1209,228,233,138,3121,Rawah,7202,1
2989,107,16,335,91,2419,245,220,99,1846,Commanche,7756,2
2954,332,14,270,33,1729,187,222,174,564,Commanche,7755,2
2906,140,11,108,39,3187,237,237,128,2883,Rawah,7745,2
2791,86,16,127,20,1572,241,212,97,2088,Rawah,7745,2
2865,22,17,124,25,509,207,201,126,306,Commanche,7755,2
3225,33,7,190,-16,5956,219,226,143,576,Rawah,7202,1
3098,320,7,30,5,4741,201,233,171,2538,Rawah,7745,2
3216,336,14,402,121,5099,187,220,171,1986,Rawah,7745,1
3015,25,20,277,58,4674,205,192,117,949,Rawah,7745,2
3127,151,6,60,-1,4284,228,240,145,1650,Rawah,7201,1
3123,64,10,234,14,3609,230,219,122,3882,Rawah,7202,1
3129,200,8,30,2,541,217,247,165,2551,Neota,7101,1
2757,57,19,360,83,390,230,197,94,2300,Rawah,7745,5
3031,125,10,30,-5,2791,236,233,127,430,Rawah,7746,2
2548,53,19,335,29,301,227,195,94,2469,Rawah,7745,2
2965,125,11,127,15,4909,239,232,122,4236,Rawah,7745,2
2525,17,9,192,14,1243,213,222,145,4258,Rawah,6731,2
3065,303,11,190,-5,2172,189,235,186,1273,Commanche,7202,1
3193,148,28,90,34,1559,244,224,89,552,Commanche,8772,7
2992,111,9,234,32,949,236,230,125,2490,Rawah,7745,2
3279,44,21,218,64,1888,220,189,95,2232,Rawah,8772,1
2796,241,32,390,151,3148,144,246,226,1549,Commanche,2705,3
3274,348,10,335,116,4405,201,224,161,1410,Rawah,8771,7
2868,173,17,30,-8,3069,228,246,143,1319,Commanche,4758,2
3323,157,23,859,207,2670,238,235,113,2402,Commanche,7757,1
2798,193,12,30,1,1323,218,250,164,2805,Commanche,7102,1
3247,315,4,212,19,4442,210,236,165,618,Rawah,7101,1
2520,168,13,108,16,1101,230,245,144,1505,Commanche,2705,3
3237,347,30,664,151,1170,150,178,157,1689,Commanche,8772,7
3139,354,5,794,58,1848,212,231,157,2696,Commanche,7756,1
3198,76,9,268,23,3457,232,223,124,4509,Rawah,7745,1
3262,330,14,175,22,509,186,222,175,1206,Neota,7756,2
3260,294,10,42,2,1566,192,238,186,1282,Commanche,7756,1
3177,298,17,228,53,2271,172,232,200,911,Commanche,7756,1
3005,34,19,1167,136,2687,214,196,112,1036,Commanche,7755,2
2735,44,16,150,4,1445,222,202,110,541,Commanche,7755,1
2819,176,24,323,156,2463,224,245,139,782,Commanche,2705,2
2876,86,11,108,28,1355,236,221,115,2340,Commanche,7755,2
2959,19,12,201,20,6075,211,214,138,3851,Rawah,7700,1
3178,31,20,541,180,4640,210,191,110,2348,Rawah,7745,1
2886,315,14,457,94,4073,181,228,186,5654,Rawah,7745,1
2985,8,7,390,17,3539,212,227,152,5535,Rawah,7745,2
2975,321,13,42,9,3721,186,227,180,2471,Rawah,7202,1
2972,59,19,210,30,1712,231,197,91,1441,Commanche,7755,1
2567,326,7,150,8,1608,203,232,168,1754,Commanche,2703,5
3198,275,8,175,-20,3369,199,242,182,1409,Rawah,7201,1
3031,147,38,560,254,972,239,206,58,895,Rawah,7746,2
2766,344,8,108,16,902,205,228,162,2086,Commanche,4704,2
2900,128,8,30,2,3684,233,235,134,5050,Rawah,7746,1
3129,165,19,277,72,5450,233,242,131,1549,Rawah,7745,2
3029,5,22,201,38,134,186,192,138,1205,Commanche,7700,2
2998,105,11,240,-29,95,238,227,118,1680,Rawah,7202,1
3268,1,9,85,7,6372,207,223,153,67,Rawah,7202,1
2198,56,31,150,56,1409,222,158,47,268,Cache,2704,3
3036,328,9,85,17,1831,198,230,171,1559,Commanche,7202,1
3373,140,15,841,134,2820,241,235,120,2352,Commanche,8772,7
3243,236,5,371,59,3075,211,245,172,1041,Commanche,7756,2
3401,209,7,324,69,1842,215,247,168,2160,Commanche,7756,1
2285,32,23,30,14,1036,208,183,101,853,Cache,4703,6
2792,32,27,0,0,4206,202,170,90,5302,Rawah,7746,2
2988,0,4,124,21,3708,213,232,156,2372,Rawah,7745,1
3331,158,23,582,171,1634,238,236,115,1226,Neota,7757,1
2952,31,17,402,27,484,213,200,118,700,Commanche,7755,2
2643,45,5,85,9,134,221,229,143,598,Commanche,4704,2
3050,342,2,67,16,3978,214,235,159,3817,Rawah,7745,1
3218,25,13,408,46,4401,213,212,133,1680,Rawah,7745,1
3381,336,16,150,29,1560,184,217,172,1920,Neota,8776,1
2984,352,2,134,21,1612,216,236,157,1530,Rawah,7745,2
3205,254,7,228,-15,6118,204,245,179,1425,Rawah,7101,2
3029,79,10,283,51,1120,234,222,119,2697,Rawah,7745,2
3063,117,7,210,37,1500,232,234,135,750,Commanche,7755,2
2882,279,12,170,24,3436,187,242,194,2773,Rawah,7202,1
3052,24,5,134,-4,3225,217,230,149,1315,Commanche,7756,2
3257,329,15,534,50,908,184,221,177,2065,Rawah,8772,7
2498,55,11,150,25,510,227,216,121,1452,Cache,2717,3
2622,72,12,127,10,616,234,216,112,1260,Rawah,4744,2
3232,270,6,210,25,446,205,242,176,967,Neota,7757,1
2905,198,4,309,61,3894,218,243,161,3424,Rawah,4744,2
3206,36,23,417,97,4981,211,182,96,2989,Rawah,7746,2
3159,97,6,150,5,3907,229,232,137,362,Commanche,7757,1
3276,287,10,488,82,4105,193,240,187,1739,Commanche,8772,1
3085,76,6,234,41,3474,228,229,136,685,Rawah,7745,1
3329,20,9,210,30,4189,214,221,143,1364,Rawah,7745,1
2710,45,1,437,86,1263,219,235,153,618,Rawah,4744,2
2715,147,11,120,18,2014,235,239,134,335,Commanche,2705,3
2998,110,9,120,20,390,236,230,126,953,Rawah,7201,1
2990,227,25,780,53,3987,175,253,205,1307,Commanche,4758,2
3031,239,13,600,40,5894,196,251,191,4930,Rawah,7745,1
3152,270,14,127,17,1249,184,244,199,1374,Neota,7700,1
3219,162,5,60,0,5873,225,241,150,592,Rawah,7202,1
3081,161,15,108,10,3395,234,242,135,1180,Commanche,7757,2
3183,301,3,190,34,2856,211,238,165,1061,Commanche,7756,2
3289,167,5,30,0,4775,224,242,152,474,Rawah,7745,2
3079,220,8,577,42,2297,211,248,173,1120,Commanche,7755,2
2794,331,20,90,3,1319,168,211,180,2542,Commanche,7757,2
3221,85,14,162,16,3087,240,215,102,4792,Rawah,8772,1
2745,16,24,268,57,1358,192,183,119,1994,Commanche,7757,2
3095,77,13,242,46,3365,236,216,110,847,Rawah,7745,1
2364,94,21,90,27,258,248,203,73,726,Commanche,2705,3
2993,177,9,240,14,1770,225,245,154,1319,Rawah,7202,2
2871,56,5,0,0,1717,224,228,140,1104,Commanche,7202,1
3164,164,17,120,-1,2314,233,243,135,1507,Commanche,7709,1
3066,149,30,242,76,390,242,223,86,1736,Commanche,7201,2
3345,2,6,0,0,2856,211,228,154,2197,Rawah,8771,1
2696,126,7,300,42,591,232,236,137,849,Commanche,7790,2
2645,154,22,60,-22,2671,240,235,113,1790,Commanche,2705,2
2859,280,25,481,211,1183,145,234,224,1460,Commanche,7710,2
3105,173,16,242,53,350,228,246,145,589,Commanche,7700,2
3276,287,31,255,12,3360,118,219,233,1869,Rawah,8772,1
3377,187,8,395,-15,3193,221,246,159,201,Commanche,8771,1
2720,11,2,162,12,1032,217,234,155,2300,Rawah,7745,2
3161,80,7,90,-6,2506,230,228,131,1319,Commanche,7202,1
3083,153,6,90,3,6966,228,240,146,2750,Rawah,7745,2
2872,23,20,150,33,467,203,192,119,400,Commanche,7755,2
3216,273,5,309,26,6024,207,241,173,1758,Rawah,7201,2
3203,259,11,492,12,5945,194,246,191,2929,Rawah,7745,2
2862,21,15,30,9,1633,208,206,132,2794,Commanche,7757,2
2986,95,17,162,19,4708,245,212,89,1786,Rawah,7745,1
3218,54,14,150,4,1673,228,209,111,2329,Commanche,7201,1
3030,77,11,691,-34,1307,234,220,117,1126,Rawah,7202,2
2917,314,16,162,47,1804,174,225,190,2383,Commanche,7757,2
